1,1
2,3
3,1
4,10
5,2
6,1
7,15
8,1
9,2
10,1
11,1
12,3
13,1
14,2
15,4
16,5
17,4
18,1
19,13
20,1
21,1
22,30
23,2
24,1
25,1
26,7
27,2
28,10
29,1
30,3
31,1
32,2
33,1
34,3
35,1
36,1
37,2
38,1
39,1
40,1
41,33
42,NA
43,1
44,2
45,1
46,1
47,3
48,2
49,1
50,17
51,15
52,NA
53,1
54,6
55,1
56,1
57,114
58,2
59,15
60,1
61,3
62,4
63,2
64,1
65,4
66,1
67,2
68,2
69,11
70,3
71,1
72,3
73,1
74,1
75,5
76,3
77,2
78,1
79,10
80,4
81,7
82,2
83,1
84,1
85,1
86,9
87,3
88,4
89,1
90,3
91,1
92,12
93,2
94,1
95,2
96,1
97,4
98,1
99,5
100,23
101,1
102,4
103,9
104,2
105,3
106,NA
107,2
108,5
109,1
110,1
111,9
112,14
113,NA
114,10
115,1
116,1
117,3
118,13
119,1
120,4
121,4
122,3
123,1
124,1
125,5
126,1
127,4
128,430
129,1
130,1
131,3
132,2
133,1
134,2
135,3
136,16
137,3
138,1
139,1
140,20
141,1
142,2
143,10
144,1
145,1
146,1
147,2
148,18
149,3
150,3
151,1
152,2
153,2
154,1
155,1
156,3
157,7
158,NA
159,1
160,20
161,1
162,2
163,2
164,1
165,1
166,56
167,2
168,1
169,2
170,5
171,1
172,2
173,1
174,1
175,2
176,5
177,4
178,1
179,2
180,2
181,1
182,3
183,4
184,2
185,5
186,1
187,6
188,1
189,1
190,2
191,364
192,6
193,1
194,2
195,1
196,1
197,4
198,5
199,3
200,1
201,1
202,4
203,5
204,10
205,24
206,1
207,7
208,9
209,1
210,2
211,1
212,15
213,10
214,3
215,1
216,NA
217,2
218,1
219,3
220,1
221,9
222,2
223,1
224,5
225,1
226,9
227,10
228,2
229,1
230,2
231,3
232,2
233,2
234,13
235,2
236,1
237,20
238,1
239,26
240,2
241,11
242,56
243,1
244,1
245,10
246,7
247,3
248,5
249,2
250,1
251,5
252,2
253,2
254,9
255,3
256,1
257,2
258,1
259,1
260,1
261,57
262,42
263,21
264,1
265,1
266,NA
267,18
268,80
269,1
270,9
271,1
272,3
273,1
274,1
275,5
276,13
277,10
278,NA
279,2
280,1
281,1
282,2
283,1
284,534
285,1
286,3
