1,5
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,3
10,2
11,1
12,1
13,1
14,2
15,1
16,7
17,1
18,1
19,5
20,1
21,2
22,8
23,27
24,1
25,1
26,1
27,8
28,1
29,3
30,6
31,1
32,4
33,6
34,1
35,3
36,1
37,5
38,21
39,1
40,1
41,1
42,1
43,6
44,1
45,1
46,1
47,1
48,2
49,1
50,1
51,3
52,1
53,1
54,18
55,1
56,1
57,1
58,1
59,1
60,5
61,3
62,3
63,1
64,1
65,2
66,1
67,1
68,4
69,1
70,7
71,1
72,2
73,4
74,3
75,1
76,4
77,1
78,5
79,1
80,2
81,1
82,1
83,21
84,1
85,4
86,1
87,2
88,1
89,3
90,1
91,2
92,2
93,1
94,1
95,1
96,1
97,3
98,2
99,1
100,11
101,1
102,1
103,1
104,1
105,2
106,8
107,6
108,1
109,2
110,2
111,437
112,138
113,2
114,1
115,1
116,2
117,6
118,1
119,2
120,4
121,1
122,1
123,1
124,1
125,2
126,5
127,3
128,1
129,2
130,4
131,10
132,17
133,1
134,1
135,12
136,1
137,1
138,16
139,14
140,2
141,1
142,10
143,1
144,5
145,2
146,1
147,2
148,2
149,3
150,10
151,1
152,2
153,12
154,1
155,1
156,1
157,1
158,1
159,1
160,2
161,1
162,1
163,1
164,878
165,5
166,1
167,5
168,12
169,1
170,1
171,2
172,1
173,1
174,1
175,4
176,3
177,3
178,2
179,2
180,1
181,4
182,1
183,1
184,1
185,3
186,2
187,2
188,1
189,1
190,1
191,2
192,1
193,1
194,1
195,1
196,7
197,352
198,16
199,1
200,2
201,6
202,1
203,1
204,3
205,1
206,3
207,2
208,2
209,17
210,25
211,1
212,1
213,2
214,1
215,1
216,1
217,3
218,3
219,8
220,1
221,13
222,1
223,1
224,1
225,3
226,31
227,1
228,2
229,1
230,2
231,2
232,37
233,10
234,2
235,2
236,1
237,1
238,1
239,1
240,2
241,14
242,5
243,609
244,2
245,1
246,1
247,23
248,1
249,1
250,3
251,1
252,12
253,1
254,25
255,3
256,9
257,1
258,142
259,1
260,1
261,1
262,6
263,6
264,2
265,1
266,6
267,2
268,1
269,9
270,2
271,2
272,2
273,4
274,2
275,1
276,1
277,6
278,1
279,1
280,1
281,1
282,2
283,2
284,2
285,2
286,1
287,1
288,1
289,1
290,10
291,1
292,2
293,1
294,1
295,2
296,2
297,2
298,1
299,1
300,1
301,2
302,3
303,2
304,1
305,1
306,4
307,2
308,3
309,1
310,1
311,5
312,3
313,44
314,2
315,1
316,1
317,1
318,10
319,3
320,21
321,2
322,1
323,25
324,1
325,2
326,1
327,1
328,1
329,2
330,1
331,1
332,1
333,2
334,8
335,2
336,2
337,2
338,1
339,4
340,4
341,16
342,1
343,46
344,1
345,1
346,1
347,6
348,1
349,1
350,1
351,8
352,1
353,1
354,21
355,2
356,1
357,1
358,2
359,2
360,3
361,1
362,2
363,3
364,3
365,1
366,2
367,3
368,1
369,1
370,3
371,1
372,2
373,2
374,1
375,1
376,1
377,4
378,274
379,2
380,1
381,14
382,6
383,1
384,NA
385,1
386,NA
387,1
388,1
389,1
390,16
391,1
392,1
393,1
394,1
395,2
396,3
397,1
398,4
399,2
400,1
401,1
402,1
403,3
404,1
405,3
406,10
407,1
408,7
409,1
410,1
411,2
412,5
413,1
414,18
415,3
416,1
417,2
418,1
419,NA
420,2
421,2
422,2
423,6
424,108
425,8
426,3
427,1
428,14
429,1
430,1
431,1
432,1
433,3
434,3
435,1
436,7
437,8
438,5
439,2
440,5
441,1
442,1
443,2
444,1
445,12
446,5
447,1
448,1
449,4
450,2
451,3
452,19
453,2
454,2
455,9
456,1
457,4
458,1
459,1
460,4
461,100
462,1
463,1
464,6
465,1
466,2
467,1
468,2
469,2
470,5
471,1
